spreadsheet_id,spreadsheet_title,worksheet_title,Our_section,Section,Subsection,JAMA_SAP_#,Description,Notes_on_scoring,Notes,openAI_gpt5_full,gemini_pro,claude_sonnet,Comment
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Screening data,21,Reporting of screening data (if collected) to describe representativeness of trial sample,,"No real info in the protocol on this. OpenAI gave a reasonable answer but went quite overboard with all the extra ways of summarising this info, whereas Gemini and Claude stuck to how we summarise screening via the consort",2,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,,22,Summary of eligibility criteria,score 2 if missing inclusion/exclusion criteria,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Recruitment,23,Information to be included in the CONSORT flow diagram,,OpenAI had some incorrect info (e.g. including deaths on the consort). Gemini also added extra info,2,2,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24a,"Level of withdrawal, eg, from intervention and/or from follow-up",,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24b,Timing of withdrawal/lost to follow-up data,,Claude missed out the other relevant timepoint for reporting withdrawals. ,2,3,2,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24c,Reasons and details of how withdrawal/lost to follow-up data will be presented,,OpenAI was slightly wrong with deaths as they are still included inr easons for withdrawal. Gemini only referred to presenttaion of withdrawal data in context of consort diagram,2,2,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25a,List of baseline characteristics to be summarized,"Score as 3 if a reasonable list is given, there is no need to exhaustively check that the variable matches the protocol.",,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25b,Details of how baseline characteristics will be descriptively summarized,score 1 if it says test for baseline,Claude did not provide any info for how they ould be summarised,3,3,1,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,NA,Section 6: Analysis,Outcome definitions,,List and describe each primary and secondary outcome including details of:,,,,,,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,outcome_definitions,Section 6: Analysis,Outcome definitions,26a,"specification of outcomes and timings. If applicable include the order of importance of primary or key secondary end points (eg, order in which they will be tested)",Errors in outcome definitions should be scored 1.,missed a few time-to-event outcomes/incorrectly classified them as counts/rates rather than time to event,1,1,1,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,outcome_definitions,Section 6: Analysis,Outcome definitions,26b,"specific measurement and units (eg, glucose control, hbA1c [mmol/mol or %])",,Not really relevant for this protocol,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,outcome_definitions,Section 6: Analysis,Outcome definitions,26c,"any calculation or transformation used to derive the outcome (eg, change from baseline, QoL score, time to event, logarithm, etc)",,"For the outcomes where they have classified them into counts/rates incorrectly, has provided some transformation e.g. to per person-year. Not incorrect based on an incorrect outcome definition. Hwoever, have put change in baseline for liver scores which is incorrect.",1,1,1,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,Section 6: Analysis,Analysis methods,27*,"Primary analysis: Clear which analysis method applies to primary outcome, and which analysis population will be used",,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,,,27*,Primary analysis: Correct model,Score 3 for correct model,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,,,27*,Primary analysis: Correct model specification,"Score 3 for correct specification eg. correct random effects. If simple model used eg, logistic regresison score 3 if above is 3",OpenAI specified gamma frailty term which is technically true,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,Section 6: Analysis,Analysis methods,27*,Primary analysis: Correct covariates,"If given in protocol must match, must include stratification factors. If not given, score 3 for a reasnable attempt.",OpenAI and Gemini missed out cirrhosis severity,1,1,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,,,27*,"Secondary analysis: Clear which analysis method applies to each secondary outcome, and which analysis population","Must say which outcomes are of each type. eg. score 2 for ""All continuous outcomes will be analysed..."" unless explicit about which outcomes are continuous.",Protocol is not super clear here and misses out a secondary outcome (admission to ITU) from analysis when it is mentioned earlier. Did not penalise for inclusion/exclusion of this.Gave Gemini and Claude 2 as it did not state AUDIT is only in subgroup of participants who have ALD or MASLD/ALD overlap,3,2,2,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,,,27*,Secondary analysis: Correct model,,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,,,27*,Secondary analysis: Correct model specification,,Claude left out random effect for site for continous outcome,3,3,1,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,analysis_methods,,,27*,Secondary analysis: Correct covariates,,"OpenAI mentioned baseline measure for binary outcome, OpenAI and Gemini included interaction term for continuous outcomes. ",1,1,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27c,methods used for assumptions to be checked for statistical methods,,OpenAI and Gemini - incorrect method specified for checking PH assumption. Claude - added something about model fit and model adequacy?,1,1,1,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27d,"details of alternative methods to be used if distributional assumptions do not hold, eg, normality, proportional hazards, etc",,Protocol does not specify this. Scored 2 for a reasonable answer and 3 if not mentioned.,2,2,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27e,any planned sensitivity analyses for each outcome where applicable,,"OpenAI - incorrect sensitivity analyses given. Gemini - kind of correct but assumed some analyses, e.g. competing risks where they weren't mentioned. Claude - added in some extra analyses and did not address the sensitivity analysis for non-trivial rates of ICEs.",1,2,1,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,subgroup_analysis,Section 6: Analysis,Analysis methods,27f,any planned subgroup analyses for each outcome including how subgroups are defined,,"I don't think protocol specified categories for subgroups, just variables. OpenAI included categories. All mentioned analysing by including intercation terms, which is not specified in the protocol.",2,2,2,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,missing_data,Section 6: Analysis,Missing data,28,"Reporting and assumptions/statistical methods to handle missing data (eg, multiple imputation)",,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,additional_analysis,Section 6: Analysis,Additional analyses,29,"Details of any additional statistical analyses required, eg, complier-average causal effect analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,3,3,3,
1BhKjrO3bS2gLElRdETzSBgPUR5kp6F0dshqzbgUoQhg,scoring validation_promise,first score,harms,Section 6: Analysis,Harms,30,"Sufficient detail on summarizing safety data, eg, information on severity, expectedness, and causality; details of how adverse events are coded or categorized; how adverse event data will be analyzed,
ie, grade 3/4 only, incidence case analysis, intervention emergent analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,OpenAI gave way too much info,1,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,admin_info,Section 1: Administrative Information,Title and trial registration,1a,"Descriptive title that matches the protocol, with SAP either as a forerunner or subtitle, and trial acronym (if applicable)",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,admin_info,Section 1: Administrative Information,Title and trial registration,1b,Trial registration number,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,SAP version,2,SAP version number with dates,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,admin_info,Section 1: Administrative Information,Protocol Version,3,Reference to version of protocol being used,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,SAP revisions,4a,SAP revision history,,,openAI_gpt5_full,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,SAP revisions,4b,Justification for each SAP revision,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,SAP revisions,4c,"Timing of SAP revisions in relation to interim analyses, etc",,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,admin_info,Section 1: Administrative Information,Roles and responsibility,5,"Names, affiliations, and roles of SAP contributors",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,Signatures of:,6a,Person writing the SAP,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,Signatures of:,6b,Senior statistician responsible,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 1: Administrative Information,Signatures of:,6c,Chief investigator/clinical lead,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,introduction,Section 2: Introduction,Background and rationale,7,Synopsis of trial background and rationale including a brief description of research question and brief justification for undertaking the trial,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,introduction,Section 2: Introduction,Objectives,8,Description of specific objectives or hypotheses,Accept a vague description as outcomes defined later,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,study_design,Section 3: Study Methods,Trial design,9,"Brief description of trial design including type of trial (eg, parallel group, multiarm, crossover, factorial) and allocation ratio and may include brief description of interventions",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,study_design,Section 3: Study Methods,Framework,12,"Superiority, equivalence, or noninferiority hypothesis testing framework, including which comparisons will be presented on this basis",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,randomisation,Section 3: Study Methods,Randomisation,10,"Randomization details, eg, whether any minimization or stratification occurred (including stratifying factors used or the location of that information if it is not held within the SAP)",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,sample_size,Section 3: Study Methods,Sample size,11,Full sample size calculation or reference to sample size calculation in protocol (instead of replication in SAP),,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13a,"
Information on interim analyses specifying what interim analyses will be carried out and listing of time points",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13b,Any planned adjustment of the significance level due to interim analysis,If no interim analysis score 3 if this item is ommited.,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13c,Details of guidelines for stopping the trial early,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,timing,Section 3: Study Methods,Timing of final analysis,14,"Timing of final analysis, eg, all outcomes analyzed collectively or timing stratified by planned length of follow-up",,,2,2,2,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,timing,Section 3: Study Methods,Timing of outcome assessments,15,Time points at which the outcomes are measured including visit “windows”,"Score 2 if missing visit windows, that are mentioned in the protocol",,2,2,2,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,16,Level of statistical significance,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,17,"Description and rationale for any adjustment for multiplicity and, if so, detailing how the type 1 error is to be controlled","If no interim analysis score 3 if this item is ommited. If there is a formal interim analysis and adjustment of the significance level, score item as 1 if it says an alpha of 0.05 will be used with 95% confidence intervals, even if it goes on to give the correct significance levels.",,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,18,Confidence intervals to be reported,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19a,Definition of adherence to the intervention and how this is assessed including extent of exposure,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19b,"
Description of how adherence to the intervention will be presented",,,3,3,1,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19c,Definition of protocol deviations for the trial,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19d,Description of which protocol deviations will be summarized,,,N/A,N/A,N/A,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 4: Statistical Principles,Analysis populations,20,"Definition of analysis populations, eg, intention to treat, per protocol, complete case, safety",,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Screening data,21,Reporting of screening data (if collected) to describe representativeness of trial sample,,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,,22,Summary of eligibility criteria,score 2 if missing inclusion/exclusion criteria,,3,3,3,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Recruitment,23,Information to be included in the CONSORT flow diagram,"If protocol deviations are not given in the protocol, the ideal response would be “No protocol deviations are defined in the protocol” or similar. If a sensible answer is given with details that are not given in the protocol, score 2.   If specific protocol deviations are mentioned in the protocol, and not covered by the AI in the SAP score  1.",,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24a,"Level of withdrawal, eg, from intervention and/or from follow-up",Score 3 if it says it will describe the protocol deviations it has defined descriptively by arm even if the answer to 19c is not perfect.,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24b,Timing of withdrawal/lost to follow-up data,"If the analysis populations are defined that are not the protocol, then score as a 2. E.g., if a per-protocol population or a safety population is defined that is not in the protocol, then score a 2.",,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24c,Reasons and details of how withdrawal/lost to follow-up data will be presented,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25a,List of baseline characteristics to be summarized,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25b,Details of how baseline characteristics will be descriptively summarized,score 1 if it says test for baseline,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,NA,Section 6: Analysis,Outcome definitions,,List and describe each primary and secondary outcome including details of:,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,outcome_definitions,Section 6: Analysis,Outcome definitions,26a,"specification of outcomes and timings. If applicable include the order of importance of primary or key secondary end points (eg, order in which they will be tested)",Errors in outcome definitions should be scored 1.,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,outcome_definitions,Section 6: Analysis,Outcome definitions,26b,"specific measurement and units (eg, glucose control, hbA1c [mmol/mol or %])",,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,outcome_definitions,Section 6: Analysis,Outcome definitions,26c,"any calculation or transformation used to derive the outcome (eg, change from baseline, QoL score, time to event, logarithm, etc)","Score as 3 if a reasonable list is given, there is no need to exhaustively check that the variable matches the protocol.",,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,Section 6: Analysis,Analysis methods,27*,"Primary analysis: Clear which analysis method applies to primary outcome, and which analysis population will be used",,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,,,27*,Primary analysis: Correct model,Score 3 for correct model,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,,,27*,Primary analysis: Correct model specification,"Score 3 for correct specification eg. correct random effects. If simple model used eg, logistic regresison score 3 if above is 3",,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,Section 6: Analysis,Analysis methods,27*,Primary analysis: Correct covariates,"If given in protocol must match, must include stratification factors. If not given, score 3 for a reasnable attempt.",,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,,,27*,"Primary analysis: Clear which analysis method applies to each secondary outcome, and which analysis population","Must say which outcomes are of each type. eg. score 2 for ""All continuous outcomes will be analysed..."" unless explicit about which outcomes are continuous.",,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,,,27*,Primary analysis: Correct model,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,,,27*,Primary analysis: Correct model specification,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,analysis_methods,,,27*,Primary analysis: Correct covariates,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27c,methods used for assumptions to be checked for statistical methods,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27d,"Secondary analysis: Clear which analysis method applies to each secondary outcome, and which analysis population",,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27e,Secondary analysis: Correct model,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,subgroup_analysis,Section 6: Analysis,Analysis methods,27f,Secondary analysis: Correct model specification,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,missing_data,Section 6: Analysis,Missing data,28,Secondary analysis: Correct covariates,,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,additional_analysis,Section 6: Analysis,Additional analyses,29,"Details of any additional statistical analyses required, eg, complier-average causal effect analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,,,,
1AQS4BCepwU3YaX4K3tdowggIuI4nK4FlYtQUHPvNOoM,scoring validation_home,first score,harms,Section 6: Analysis,Harms,30,"Sufficient detail on summarizing safety data, eg, information on severity, expectedness, and causality; details of how adverse events are coded or categorized; how adverse event data will be analyzed,
ie, grade 3/4 only, incidence case analysis, intervention emergent analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,admin_info,Section 1: Administrative Information,Title and trial registration,1a,"Descriptive title that matches the protocol, with SAP either as a forerunner or subtitle, and trial acronym (if applicable)",,,1,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,admin_info,Section 1: Administrative Information,Title and trial registration,1b,Trial registration number,,,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,SAP version,2,SAP version number with dates,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,admin_info,Section 1: Administrative Information,Protocol Version,3,Reference to version of protocol being used,,not in protocol!,-,-,-,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,SAP revisions,4a,SAP revision history,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,SAP revisions,4b,Justification for each SAP revision,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,SAP revisions,4c,"Timing of SAP revisions in relation to interim analyses, etc",,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,admin_info,Section 1: Administrative Information,Roles and responsibility,5,"Names, affiliations, and roles of SAP contributors",,,2,2,2,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,Signatures of:,6a,Person writing the SAP,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,Signatures of:,6b,Senior statistician responsible,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,NA,Section 1: Administrative Information,Signatures of:,6c,Chief investigator/clinical lead,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,introduction,Section 2: Introduction,Background and rationale,7,Synopsis of trial background and rationale including a brief description of research question and brief justification for undertaking the trial,,,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,introduction,Section 2: Introduction,Objectives,8,Description of specific objectives or hypotheses,Accept a vague description as outcomes defined later,,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,study_design,Section 3: Study Methods,Trial design,9,"Brief description of trial design including type of trial (eg, parallel group, multiarm, crossover, factorial) and allocation ratio and may include brief description of interventions",,claude sonnet not incorrect but long-winded!,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,study_design,Section 3: Study Methods,Framework,12,"Superiority, equivalence, or noninferiority hypothesis testing framework, including which comparisons will be presented on this basis",,,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,randomisation,Section 3: Study Methods,Randomisation,10,"Randomization details, eg, whether any minimization or stratification occurred (including stratifying factors used or the location of that information if it is not held within the SAP)",,,3,2,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,sample_size,Section 3: Study Methods,Sample size,11,Full sample size calculation or reference to sample size calculation in protocol (instead of replication in SAP),,"openAI and claude both give extra, uneecessary info",2,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13a,"
Information on interim analyses specifying what interim analyses will be carried out and listing of time points",,,3,3,3 - but a bit more info than needed,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13b,Any planned adjustment of the significance level due to interim analysis,"If no interim analysis score 3 if this item is ommited. If there is a formal interim analysis and adjustment of the significance level, score item as 1 if it says an alpha of 0.05 will be used with 95% confidence intervals, even if it goes on to give the correct significance levels.",,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13c,Details of guidelines for stopping the trial early,,,3,3,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,timing,Section 3: Study Methods,Timing of final analysis,14,"Timing of final analysis, eg, all outcomes analyzed collectively or timing stratified by planned length of follow-up",,openAI just made up window limits,1,2,3,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,first score,timing,Section 3: Study Methods,Timing of outcome assessments,15,Time points at which the outcomes are measured including visit “windows”,"Score 2 if missing visit windows, that are mentioned in the protocol",,1,2,3,
